itemid,label,fluid,category,count,min,max,linksto,param_type,unitname
228736,Pressure ulcer #4- Wound Base,,Skin - Impairment,6919,Black,Yellow,chartevents,Text,
228737,Pressure ulcer #5- Wound Base,,Skin - Impairment,3587,Black,Yellow,chartevents,Text,
228738,Pressure ulcer #6- Wound Base,,Skin - Impairment,1973,Black,Yellow,chartevents,Text,
228739,Pressure ulcer #7- Wound Base,,Skin - Impairment,916,Black,Yellow,chartevents,Text,
228740,Pressure ulcer #8- Wound Base,,Skin - Impairment,494,Black,Yellow,chartevents,Text,
228741,Pressure ulcer #9- Wound Base,,Skin - Impairment,162,Black,Yellow,chartevents,Text,
228742,Pressure ulcer #10- Wound Base,,Skin - Impairment,76,Black,Yellow,chartevents,Text,
228743,Pressure ulcer #1- Surrounding tissue,,Skin - Impairment,87830,Callous,Not assessed,chartevents,Text,
228744,Pressure ulcer #2- Surrounding tissue,,Skin - Impairment,27663,Callous,Not assessed,chartevents,Text,
228745,Pressure ulcer #3- Surrounding tissue,,Skin - Impairment,12775,Callous,Not assessed,chartevents,Text,
228746,Pressure ulcer #4- Surrounding tissue,,Skin - Impairment,6055,Callous,Not assessed,chartevents,Text,
228747,Pressure ulcer #5- Surrounding tissue,,Skin - Impairment,3261,Callous,Not assessed,chartevents,Text,
228748,Pressure ulcer #6- Surrounding tissue,,Skin - Impairment,1691,Callous,Not assessed,chartevents,Text,
228749,Pressure ulcer #7- Surrounding tissue,,Skin - Impairment,808,Callous,Not assessed,chartevents,Text,
228750,Pressure ulcer #8- Surrounding tissue,,Skin - Impairment,461,Callous,Not assessed,chartevents,Text,
228751,Pressure ulcer #9- Surrounding tissue,,Skin - Impairment,181,Erythema,Maceration,chartevents,Text,
228752,Pressure ulcer #10- Surrounding tissue,,Skin - Impairment,64,Callous,Intact,chartevents,Text,
228753,Pressure ulcer #1- Drainage,,Skin - Impairment,30684,Brown,Yellow,chartevents,Text,
228754,Pressure ulcer #2- Drainage,,Skin - Impairment,9200,Brown,Yellow,chartevents,Text,
228755,Pressure ulcer #3- Drainage,,Skin - Impairment,4190,Brown,Yellow,chartevents,Text,
228756,Pressure ulcer #4- Drainage,,Skin - Impairment,2144,Brown,Yellow,chartevents,Text,
228757,Pressure ulcer #5- Drainage,,Skin - Impairment,989,Brown,Yellow,chartevents,Text,
228758,Pressure ulcer #6- Drainage,,Skin - Impairment,436,Green,Yellow,chartevents,Text,
228759,Pressure ulcer #7- Drainage,,Skin - Impairment,207,Green,Yellow,chartevents,Text,
228760,Pressure ulcer #8- Drainage,,Skin - Impairment,102,Brown,Yellow,chartevents,Text,
228761,Pressure ulcer #9- Drainage,,Skin - Impairment,47,None,Yellow,chartevents,Text,
228762,Pressure ulcer #10- Drainage,,Skin - Impairment,12,None,Serous,chartevents,Text,
228763,Pressure ulcer #1- Drainage amount,,Skin - Impairment,20228,Copious,Small,chartevents,Text,
228764,Pressure ulcer #2- Drainage amount,,Skin - Impairment,5731,Copious,Small,chartevents,Text,
228765,Pressure ulcer #3- Drainage amount,,Skin - Impairment,2586,Copious,Small,chartevents,Text,
228766,Pressure ulcer #4- Drainage amount,,Skin - Impairment,1269,Large,Small,chartevents,Text,
228767,Pressure ulcer #5- Drainage amount,,Skin - Impairment,557,Large,Small,chartevents,Text,
228768,Pressure ulcer #6- Drainage amount,,Skin - Impairment,262,Large,Small,chartevents,Text,
228769,Pressure ulcer #7- Drainage amount,,Skin - Impairment,119,Moderate,Small,chartevents,Text,
228770,Pressure ulcer #8- Drainage amount,,Skin - Impairment,55,Moderate,Small,chartevents,Text,
228771,Pressure ulcer #9- Drainage amount,,Skin - Impairment,28,Moderate,Small,chartevents,Text,
228772,Pressure ulcer #10- Drainage amount,,Skin - Impairment,6,Moderate,Small,chartevents,Text,
228773,Pressure ulcer #1- Odor,,Skin - Impairment,16318,0,1,chartevents,Checkbox,
228774,Pressure ulcer #2- Odor,,Skin - Impairment,4680,0,1,chartevents,Checkbox,
228775,Pressure ulcer #3- Odor,,Skin - Impairment,2093,0,1,chartevents,Checkbox,
228776,Pressure ulcer #4- Odor,,Skin - Impairment,1068,0,1,chartevents,Checkbox,
228777,Pressure ulcer #5- Odor,,Skin - Impairment,481,0,1,chartevents,Checkbox,
228778,Pressure ulcer #6- Odor,,Skin - Impairment,217,0,1,chartevents,Checkbox,
228779,Pressure ulcer #7- Odor,,Skin - Impairment,114,0,1,chartevents,Checkbox,
228780,Pressure ulcer #8- Odor,,Skin - Impairment,57,0,1,chartevents,Checkbox,
228781,Pressure ulcer #9- Odor,,Skin - Impairment,24,0,1,chartevents,Checkbox,
228782,Pressure ulcer #10- Odor,,Skin - Impairment,5,0,1,chartevents,Checkbox,
228783,Pressure ulcer #1- Cleanse,,Skin - Impairment,13262,Commercial Cleanser,Other,chartevents,Text,
228784,Pressure ulcer #2- Cleanse,,Skin - Impairment,3850,Commercial Cleanser,Other,chartevents,Text,
228785,Pressure ulcer #3- Cleanse,,Skin - Impairment,1688,Commercial Cleanser,Other,chartevents,Text,
228786,Pressure ulcer #4- Cleanse,,Skin - Impairment,762,Commercial Cleanser,Other,chartevents,Text,
228787,Pressure ulcer #5- Cleanse,,Skin - Impairment,368,Commercial Cleanser,Other,chartevents,Text,
228788,Pressure ulcer #6- Cleanse,,Skin - Impairment,192,Commercial Cleanser,Other,chartevents,Text,
228789,Pressure ulcer #7- Cleanse,,Skin - Impairment,109,Commercial Cleanser,Other,chartevents,Text,
228790,Pressure ulcer #8- Cleanse,,Skin - Impairment,55,Commercial Cleanser,Other,chartevents,Text,
228791,Pressure ulcer #9- Cleanse,,Skin - Impairment,22,Commercial Cleanser,Other,chartevents,Text,
228792,Pressure ulcer #10- Cleanse,,Skin - Impairment,6,Commercial Cleanser,Normal Saline,chartevents,Text,
228793,Pressure ulcer #1- Dressing change,,Skin - Impairment,67552,2110-01-18 15:03:00,2210-09-10 08:23:00,datetimeevents,Date and time,
228794,Pressure ulcer #2- Dressing change,,Skin - Impairment,19568,2110-05-20 23:00:00,2208-09-02 14:00:00,datetimeevents,Date and time,
228795,Pressure ulcer #3- Dressing change,,Skin - Impairment,9011,2110-06-07 20:10:00,2208-01-29 08:54:00,datetimeevents,Date and time,
228796,Pressure ulcer #4- Dressing change,,Skin - Impairment,4515,2110-06-07 20:11:00,2206-05-12 17:00:00,datetimeevents,Date and time,
228797,Pressure ulcer #5- Dressing change,,Skin - Impairment,2299,2110-07-10 11:00:00,2208-08-12 00:00:00,datetimeevents,Date and time,
228798,Pressure ulcer #6- Dressing change,,Skin - Impairment,991,2114-05-18 10:28:00,2206-02-17 17:57:00,datetimeevents,Date and time,
228799,Pressure ulcer #7- Dressing change,,Skin - Impairment,611,2114-05-18 10:32:00,2193-02-14 08:00:00,datetimeevents,Date and time,
228800,Pressure ulcer #8- Dressing change,,Skin - Impairment,382,2114-05-18 12:05:00,2191-11-07 03:00:00,datetimeevents,Date and time,
228801,Pressure ulcer #9- Dressing change,,Skin - Impairment,141,2114-05-18 12:07:00,2193-02-14 14:00:00,datetimeevents,Date and time,
228802,Pressure ulcer #10- Dressing change,,Skin - Impairment,54,2114-05-18 12:09:00,2181-01-04 01:00:00,datetimeevents,Date and time,
228803,Pressure ulcer #1- Dressing status,,Skin - Impairment,43541,Changed,Reinforced,chartevents,Text,
228804,Pressure ulcer #2- Dressing status,,Skin - Impairment,11878,Changed,Reinforced,chartevents,Text,
228805,Pressure ulcer #3- Dressing status,,Skin - Impairment,5227,Changed,Reinforced,chartevents,Text,
228806,Pressure ulcer #4- Dressing status,,Skin - Impairment,2727,Changed,Reinforced,chartevents,Text,
228807,Pressure ulcer #5- Dressing status,,Skin - Impairment,1347,Changed,Reinforced,chartevents,Text,
228808,Pressure ulcer #6- Dressing status,,Skin - Impairment,607,Changed,Reinforced,chartevents,Text,
228809,Pressure ulcer #7- Dressing status,,Skin - Impairment,314,Changed,Reinforced,chartevents,Text,
228810,Pressure ulcer #8- Dressing status,,Skin - Impairment,186,Changed,Reinforced,chartevents,Text,
228811,Pressure ulcer #9- Dressing status,,Skin - Impairment,90,Changed,Reinforced,chartevents,Text,
228812,Pressure ulcer #10- Dressing status,,Skin - Impairment,30,Changed,Reinforced,chartevents,Text,
228813,Pressure ulcer #1- Stage,,Skin - Impairment,80734,1 - Stage I,Unstageable,chartevents,Text,
228814,Pressure ulcer #2- Stage,,Skin - Impairment,26506,1 - Stage I,Unstageable,chartevents,Text,
228815,Pressure ulcer #3- Stage,,Skin - Impairment,12325,1 - Stage I,Unstageable,chartevents,Text,
228816,Pressure ulcer #4- Stage,,Skin - Impairment,6011,1 - Stage I,Unstageable,chartevents,Text,
228817,Pressure ulcer #5- Stage,,Skin - Impairment,3097,1 - Stage I,Unstageable,chartevents,Text,
228818,Pressure ulcer #6- Stage,,Skin - Impairment,1544,1 - Stage I,Unstageable,chartevents,Text,
228819,Pressure ulcer #7- Stage,,Skin - Impairment,747,1 - Stage I,Unstageable,chartevents,Text,
228820,Pressure ulcer #8- Stage,,Skin - Impairment,405,1 - Stage I,Unstageable,chartevents,Text,
228821,Pressure ulcer #9- Stage,,Skin - Impairment,192,2 - Stage II,Unstageable,chartevents,Text,
228822,Pressure ulcer #10- Stage,,Skin - Impairment,57,1 - Stage I,Suspected deep tissue injury,chartevents,Text,
228833,Pressure ulcer #1- Tunneling present,,Skin - Impairment,53425,No,Yes,chartevents,Text,
228834,Pressure ulcer #2- Tunneling present,,Skin - Impairment,16252,No,Yes,chartevents,Text,
228835,Pressure ulcer #3- Tunneling present,,Skin - Impairment,7250,No,Yes,chartevents,Text,
228836,Pressure ulcer #4- Tunneling present,,Skin - Impairment,3948,No,Yes,chartevents,Text,
228837,Pressure ulcer #5- Tunneling present,,Skin - Impairment,2080,No,Yes,chartevents,Text,
228838,Pressure ulcer #6- Tunneling present,,Skin - Impairment,1046,No,Yes,chartevents,Text,
228839,Pressure ulcer #7- Tunneling present,,Skin - Impairment,496,No,Not assessed,chartevents,Text,
228840,Pressure ulcer #8- Tunneling present,,Skin - Impairment,325,No,Not assessed,chartevents,Text,
228841,Pressure ulcer #9- Tunneling present,,Skin - Impairment,137,No,Yes,chartevents,Text,
228842,Pressure ulcer #10- Tunneling present,,Skin - Impairment,29,No,No,chartevents,Text,
228843,Pressure ulcer #1- Undermining present,,Skin - Impairment,48144,No,Yes,chartevents,Text,
228844,Pressure ulcer #2- Undermining present,,Skin - Impairment,14760,No,Yes,chartevents,Text,
228845,Pressure ulcer #3- Undermining present,,Skin - Impairment,6544,No,Yes,chartevents,Text,
228846,Pressure ulcer #4- Undermining present,,Skin - Impairment,3729,No,Yes,chartevents,Text,
228847,Pressure ulcer #5- Undermining present,,Skin - Impairment,1855,No,Yes,chartevents,Text,
228848,Pressure ulcer #6- Undermining present,,Skin - Impairment,948,No,Yes,chartevents,Text,
228849,Pressure ulcer #7- Undermining present,,Skin - Impairment,426,No,Yes,chartevents,Text,
228850,Pressure ulcer #8- Undermining present,,Skin - Impairment,289,No,Yes,chartevents,Text,
228851,Pressure ulcer #9- Undermining present,,Skin - Impairment,137,No,Yes,chartevents,Text,
228852,Pressure ulcer #10- Undermining present,,Skin - Impairment,22,No,No,chartevents,Text,
228853,Impaired Skin #1- Type,,Skin - Impairment,63348,Abrasion,Vascular wound; venous,chartevents,Text,
228854,Impaired Skin #2- Type,,Skin - Impairment,32550,Abrasion,Vascular wound; venous,chartevents,Text,
228855,Impaired Skin #3- Type,,Skin - Impairment,16771,Abrasion,Vascular wound; venous,chartevents,Text,
228856,Impaired Skin #4- Type,,Skin - Impairment,9037,Abrasion,Vascular wound; venous,chartevents,Text,
228857,Impaired Skin #5- Type,,Skin - Impairment,4845,Abrasion,Vascular wound; venous,chartevents,Text,
228858,Impaired Skin #6- Type,,Skin - Impairment,2503,Abrasion,Vascular wound; venous,chartevents,Text,
228859,Impaired Skin #7- Type,,Skin - Impairment,1124,Abrasion,Vascular wound; venous,chartevents,Text,
228860,Impaired Skin #8- Type,,Skin - Impairment,589,Abrasion,Vascular wound; venous,chartevents,Text,
228861,Impaired Skin #9- Type,,Skin - Impairment,339,Abrasion,Vascular wound; venous,chartevents,Text,
228862,Impaired Skin #10- Type,,Skin - Impairment,161,Abrasion,Vascular wound; venous,chartevents,Text,
228866,Plateau Pressure (IABP),,IABP,16190,0,99,chartevents,Numeric,mmHg
228867,Assist Device,,Treatments,1793,Cane,Wheelchair,chartevents,Text,
228868,Assistance,,Treatments,1551630,1 Person Assist,Supervised,chartevents,Text,
228869,HM II- Perc Lock fully engaged,,Hemodynamics,3824,0,1,chartevents,Checkbox,
228870,HM II- Sys Cont in Prim Mode,,Hemodynamics,3780,0,1,chartevents,Checkbox,
228871,HM II- Backup Cont in room with pt settings,,Hemodynamics,3865,0,1,chartevents,Checkbox,
228872,HM II- Mean BP,,Hemodynamics,3939,100,99,chartevents,Numeric,mmHg
228873,HM II- Flow,,Hemodynamics,4733,0,9.9,chartevents,Numeric,L/min
228874,HM II- Speed (RPM),,Hemodynamics,4960,2560,9800,chartevents,Numeric,None
228875,HM II- PI,,Hemodynamics,4940,10.5,8.3,chartevents,Numeric,None
228876,HM II- Power,,Hemodynamics,4937,10,9.9,chartevents,Numeric,None
228878,PeCO2,,Respiratory,1917,0,9,chartevents,Numeric,mmHg
228879,Education Readiness/Motivation,,Restraint/Support Systems,264438,High (very receptive),Medium (receptive),chartevents,Text,
228880,Education Existing Knowledge,,Restraint/Support Systems,260788,Extensive,"Some, but limited",chartevents,Text,
228886,Pain NCP - Goal,,Care Plans,688,---,Other,chartevents,Text,
228888,Pain NCP - Expected outcomes,,Care Plans,64175,---,Pain relief to a level of comfort acceptable to the patient,chartevents,Text,
228889,Pain NCP - Outcomes met,,Care Plans,291,Met,Not Met,chartevents,Text,
228890,Pain NCP - Interventions,,Care Plans,775053,---,Utilize appropriate pain scale,chartevents,Text,
228894,Impaired Fluid Balance NCP - Expected outcomes,,Care Plans,435442,---,Patient will remain > stated physician goal,chartevents,Text,
228895,Impaired Fluid Balance NCP - Goal,,Care Plans,1196,---,"Patient will maintain adequate circulating fluid and blood volume (while showing no further signs of bleeding, VS will be stable) throughout hospitalization",chartevents,Text,
228897,Impaired Fluid Balance NCP - Outcomes met,,Care Plans,312,Met,Not Met,chartevents,Text,
228898,Impaired Fluid Balance NCP - Interventions,,Care Plans,890590,---,Strict / accurate I&O hourly,chartevents,Text,
228902,Altered Respiratory Status NCP - Expected outcomes,,Care Plans,716373,---,Patient will not have aspiration event,chartevents,Text,
228903,Altered Respiratory Status NCP - Goal,,Care Plans,3083,---,"Patient will have easy, free respiration as is observed normally under resting conditions throughout hospitalization",chartevents,Text,
228905,Altered Respiratory Status NCP - Interventions,,Care Plans,1874646,---,Ventilator support increased,chartevents,Text,
228907,Altered Respiratory Status NCP - outcomes met,,Care Plans,818,Met,Not Met,chartevents,Text,
228911,Altered Skin Integrity NCP - Expected outcomes,,Care Plans,276147,---,"Skin will remain warm, dry, and well-perfused",chartevents,Text,
228912,Altered Skin Integrity NCP - Goal,,Care Plans,124,---,Patient will remain free of signs and symptoms of impaired skin integrity throughout hospitalization,chartevents,Text,
228914,Altered Skin Integrity NCP - Interventions,,Care Plans,540552,---,Therapeutic ointments,chartevents,Text,
228916,Altered Skin Integrity NCP - outcomes met,,Care Plans,211,Met,Not Met,chartevents,Text,
228924,Impaired Tissue Perfusion NCP - Expected outcomes,,Care Plans,1065993,---,WBC > 4 and < 12,chartevents,Text,
228926,Impaired Tissue Perfusion NCP - Goal,,Care Plans,1809,---,Patient will have adequate perfusion to all body systems throughout hospitalization,chartevents,Text,
228928,Impaired Tissue Perfusion NCP - Interventions,,Care Plans,1472246,---,Vasodilators,chartevents,Text,
228930,Impaired Tissue Perfusion NCP - Outcomes met,,Care Plans,766,Met,Not Met,chartevents,Text,
228933,Post-op Care NCP - Expected outcomes,,Care Plans,686661,---,Thermoregulation,chartevents,Text,
228935,Post-op Care NCP - Goal,,Care Plans,723,---,"Patient will be free from post-op complications (respiratory, cardiovascular, etc.) throughout hospitalization",chartevents,Text,
228937,Post-op Care NCP - Interventions,,Care Plans,835233,---,Record I&O,chartevents,Text,
228939,Post-op Care NCP - Outcomes met,,Care Plans,308,Met,Not Met,chartevents,Text,
228943,Infection NCP - Expected outcomes,,Care Plans,314354,---,"Patient will remain free from infection as measured by labs, VS, absence of purulent drainage",chartevents,Text,
228945,Infection NCP - Goal,,Care Plans,756,---,Patient will remain free of infection throughout ICU course,chartevents,Text,
228947,Infection NCP - Interventions,,Care Plans,1075834,---,Provide for isolation if indicated,chartevents,Text,
228949,Infection NCP - outcomes met,,Care Plans,270,Met,Not Met,chartevents,Text,
228953,Coping/Knowledge Deficit  NCP - Expected outcomes,,Care Plans,239195,---,Patient / family will utilize effective coping mechanisms and verbalize a sense of control,chartevents,Text,
228955,Coping/Knowledge Deficit  NCP - Goal,,Care Plans,287,---,Patient / family will utilize effective coping mechanisms throughout hospitalization,chartevents,Text,
228957,Coping/Knowledge Deficit  NCP - Interventions,,Care Plans,547745,---,Provide patient-specific information and educational materials,chartevents,Text,
228959,Coping/Knowledge Deficit  NCP - outcomes met,,Care Plans,64,Met,Not Met,chartevents,Text,
228962,Nutrition  NCP - Expected outcomes,,Care Plans,45101,---,Patient will experience adequate nutrition through oral / enteral / parenteral intake,chartevents,Text,
228964,Nutrition  NCP - Goal,,Care Plans,135,---,Other,chartevents,Text,
228966,Nutrition  NCP - Interventions,,Care Plans,122453,---,Screen patient's diet history,chartevents,Text,
228968,Nutrition  NCP - outcomes met,,Care Plans,29,Met,Not Met,chartevents,Text,
228971,Nutrition NCP - Body needs,,Care Plans,25011,Less than body requirements,More than body requirements,chartevents,Text,
228973,Altered Mental Status  NCP - Expected outcomes,,Care Plans,438652,---,Risk factors will be minimized or eliminated,chartevents,Text,
228975,Altered Mental Status  NCP - Goal,,Care Plans,2023,---,Patient will remain free of delirium throughout ICU course,chartevents,Text,
228977,Altered Mental Status  NCP - Interventions,,Care Plans,790075,---,Promote sleep hygiene,chartevents,Text,
228979,Altered Mental Status  NCP - outcomes met,,Care Plans,521,Met,Not Met,chartevents,Text,
228983,Safety Restraints NCP - Expected outcomes,,Care Plans,283182,---,"Patient will not be at risk for pulling at tubes, lines, catheters, drains",chartevents,Text,
228986,Safety Restraints NCP - Goal,,Care Plans,1067,---,Patient will remain free from falls and injury with or without the use of restraints while in the ICU,chartevents,Text,
228988,Safety Restraints NCP - Interventions,,Care Plans,1391021,---,Utilize bed / chair alarm pads,chartevents,Text,
228990,Safety Restraints NCP - Outcomes met,,Care Plans,311,Met,Not Met,chartevents,Text,
